QID|1|What are the effects of calcium on the physical properties of mucus from CF patients? 
483|0.231893
824|0.169105
497|0.164714
436|0.163329
532|0.150458
739|0.136112
525|0.133891
440|0.130253
922|0.125790
752|0.123895
52|0.121188
972|0.120365
964|0.117774
590|0.116354
498|0.108395
480|0.108149
301|0.107167
954|0.105672
709|0.103154
1184|0.102796
QID|2|Can one distinguish between the effects of mucus hypersecretion and infection on the submucosal glands of the respiratory tract in CF?
483|0.231893
590|0.223402
824|0.169105
497|0.167709
497|0.164714
436|0.163329
532|0.150458
739|0.136112
525|0.133891
1166|0.133812
440|0.130253
922|0.125790
752|0.123895
52|0.121188
972|0.120365
964|0.117774
590|0.116354
160|0.114791
1219|0.112130
498|0.108395
QID|3|How are salivary glycoproteins from CF patients different from those of normal subjects?
483|0.231893
590|0.223402
853|0.214223
631|0.196795
1202|0.195109
77|0.175032
824|0.169105
497|0.167709
497|0.164714
436|0.163329
438|0.157587
1192|0.151610
499|0.150985
532|0.150458
956|0.145338
1060|0.140606
739|0.136112
525|0.133891
1166|0.133812
440|0.130253
QID|4|What is the lipid composition of CF respiratory secretions?
873|0.270885
602|0.240345
483|0.231893
590|0.223402
853|0.214223
631|0.196795
1202|0.195109
723|0.185840
77|0.175032
824|0.169105
497|0.167709
497|0.164714
436|0.163329
438|0.157587
1192|0.151610
499|0.150985
532|0.150458
956|0.145338
864|0.141425
925|0.141299
QID|5|Is CF mucus abnormal?
497|0.404148
922|0.310110
972|0.294048
590|0.283284
873|0.270885
709|0.256416
151|0.247904
752|0.243762
602|0.240345
483|0.231893
590|0.223402
853|0.214223
631|0.196795
1202|0.195109
436|0.190688
480|0.186005
723|0.185840
498|0.176757
77|0.175032
824|0.173965
QID|6|What is the effect of water or other therapeutic agents on the physical properties (viscosity, elasticity) of sputum or bronchial secretions from CF patients?
497|0.404148
922|0.310110
972|0.294048
590|0.283284
873|0.270885
709|0.256416
151|0.247904
752|0.243762
602|0.240345
440|0.235275
483|0.231893
590|0.223402
853|0.214223
31|0.206573
631|0.196795
1202|0.195109
436|0.190688
480|0.186005
723|0.185840
498|0.176757
QID|7|Are mucus glycoproteins degraded differently in CF patients as compared to those from normal subjects?
497|0.404148
922|0.310110
972|0.294048
590|0.283284
873|0.270885
709|0.256416
151|0.247904
752|0.243762
602|0.240345
440|0.235275
483|0.231893
590|0.223402
853|0.214223
31|0.206573
631|0.196795
1202|0.195109
436|0.190688
480|0.186005
723|0.185840
498|0.176757
QID|8|What histochemical differences have been described between normal and CF respiratory epithelia?
497|0.404148
922|0.310110
972|0.294048
590|0.283284
873|0.270885
709|0.256416
151|0.247904
752|0.243762
602|0.240345
440|0.235275
483|0.231893
590|0.223402
853|0.214223
31|0.206573
631|0.196795
1202|0.195109
436|0.190688
480|0.186005
723|0.185840
498|0.176757
QID|9|What is the association between liver disease (cirrhosis) and vitamin A metabolism in CF?
497|0.404148
413|0.327613
922|0.310110
972|0.294048
590|0.283284
1104|0.278997
873|0.270885
295|0.258224
709|0.256416
151|0.247904
752|0.243762
602|0.240345
440|0.235275
483|0.231893
875|0.230610
590|0.223402
853|0.214223
31|0.206573
157|0.203248
1186|0.200566
QID|10|What is the role of Vitamin E in the therapy of patients with CF?
497|0.404148
413|0.327613
922|0.310110
972|0.294048
590|0.283284
1104|0.278997
873|0.270885
295|0.258224
709|0.256416
151|0.247904
752|0.243762
602|0.240345
440|0.235275
483|0.231893
875|0.230610
590|0.223402
853|0.214223
31|0.206573
157|0.203248
1186|0.200566
QID|11|What is the difference between meconium ileus and meconium plug syndrome?
497|0.404148
413|0.327613
922|0.310110
972|0.294048
590|0.283284
1104|0.278997
873|0.270885
795|0.268480
295|0.258224
709|0.256416
151|0.247904
752|0.243762
602|0.240345
96|0.239566
440|0.235275
483|0.231893
875|0.230610
590|0.223402
832|0.222447
1060|0.222215
QID|12|What abnormalities of amino acid transport have been described in the small bowel of CF patients?
497|0.404148
413|0.327613
922|0.310110
972|0.294048
590|0.283284
1104|0.278997
873|0.270885
795|0.268480
295|0.258224
709|0.256416
151|0.247904
752|0.243762
602|0.240345
96|0.239566
440|0.235275
483|0.231893
875|0.230610
590|0.223402
832|0.222447
1060|0.222215
QID|13|What are the clinical or biochemical features of pancreatitis in CF patients?
899|0.423163
497|0.404148
413|0.327613
922|0.310110
972|0.294048
590|0.283284
1104|0.278997
873|0.270885
795|0.268480
295|0.258224
709|0.256416
151|0.247904
752|0.243762
602|0.240345
96|0.239566
440|0.235275
483|0.231893
875|0.230610
590|0.223402
832|0.222447
QID|14|What non-invasive tests can be performed for the evaluation of exocrine pancreatic function in patients with CF?
899|0.423163
497|0.404148
413|0.327613
922|0.310110
972|0.294048
590|0.283284
1104|0.278997
873|0.270885
795|0.268480
295|0.258224
709|0.256416
151|0.247904
752|0.243762
602|0.240345
96|0.239566
440|0.235275
483|0.231893
875|0.230610
590|0.223402
832|0.222447
QID|15|What are the hepatic complications or manifestations of CF?
899|0.423163
497|0.404148
413|0.327613
922|0.310110
972|0.294048
590|0.283284
1104|0.278997
873|0.270885
795|0.268480
295|0.258224
709|0.256416
151|0.247904
752|0.243762
602|0.240345
96|0.239566
440|0.235275
483|0.231893
875|0.230610
590|0.223402
832|0.222447
QID|16|What are the gastrointestinal complications of CF after the neonatal period (exclude liver disease and meconium ileus)?
899|0.423163
497|0.404148
413|0.327613
922|0.310110
972|0.294048
590|0.283284
1104|0.278997
873|0.270885
795|0.268480
295|0.258224
709|0.256416
151|0.247904
752|0.243762
602|0.240345
96|0.239566
440|0.235275
483|0.231893
875|0.230610
590|0.223402
832|0.222447
QID|17|What is the most effective regimen for the use of pancreatic enzyme supplements in the treatment of CF patients?
899|0.423163
497|0.404148
413|0.327613
922|0.310110
972|0.294048
590|0.283284
1104|0.278997
873|0.270885
795|0.268480
295|0.258224
709|0.256416
151|0.247904
752|0.243762
602|0.240345
96|0.239566
440|0.235275
483|0.231893
875|0.230610
590|0.223402
832|0.222447
QID|18|Is dietary supplementation with bile salts of therapeutic benefit to CF patients?
899|0.423163
497|0.404148
1012|0.369127
413|0.327613
922|0.310110
972|0.294048
590|0.283284
1104|0.278997
873|0.270885
795|0.268480
295|0.258224
709|0.256416
151|0.247904
752|0.243762
602|0.240345
96|0.239566
440|0.235275
483|0.231893
875|0.230610
590|0.223402
QID|19|What complications of pancreatic enzyme therapy have been reported in CF patients?
899|0.423163
497|0.404148
1012|0.369127
413|0.327613
922|0.310110
972|0.294048
590|0.283284
1104|0.278997
873|0.270885
795|0.268480
295|0.258224
709|0.256416
151|0.247904
752|0.243762
602|0.240345
96|0.239566
440|0.235275
483|0.231893
875|0.230610
590|0.223402
QID|20|What is the effect of treatment of CF patients with essential fatty acid supplements?
899|0.423163
497|0.404148
126|0.380354
1012|0.369127
413|0.327613
207|0.323325
922|0.310110
916|0.295954
972|0.294048
590|0.283284
286|0.282751
1104|0.278997
537|0.278561
873|0.270885
795|0.268480
295|0.258224
709|0.256416
285|0.252821
151|0.247904
752|0.243762
QID|21|Does pancreatic insufficiency in CF patients affect their ability to absorb or metabolize iron?
899|0.423163
497|0.404148
126|0.380354
1012|0.369127
413|0.327613
207|0.323325
922|0.310110
916|0.295954
972|0.294048
590|0.283284
286|0.282751
1104|0.278997
537|0.278561
873|0.270885
795|0.268480
295|0.258224
709|0.256416
285|0.252821
151|0.247904
752|0.243762
QID|22|What is the frequency of CF in non-Caucasian populations?
899|0.423163
497|0.404148
126|0.380354
1012|0.369127
327|0.357829
413|0.327613
207|0.323325
922|0.310110
916|0.295954
972|0.294048
590|0.283284
286|0.282751
1104|0.278997
537|0.278561
104|0.272507
873|0.270885
795|0.268480
295|0.258224
709|0.256416
285|0.252821
QID|23|What congenital or hereditary diseases or conditions have been found in association with CF?
899|0.423163
497|0.404148
